"index","unique_id","ds","model_label","cutoff","y","forecast","lower","upper","partition","model_name"
"192","1","2024-11-27T21:00:00.000","knn","2024-11-26T11:00:00.000","470896","460599.59375","419232.59375","501966.59375","1","KNeighborsRegressor"
"193","1","2024-11-27T21:00:00.000","knn","2024-11-26T23:00:00.000","470896","467695.59375","456208.10703125","479183.08046875","2","KNeighborsRegressor"
"194","1","2024-11-27T21:00:00.000","knn","2024-11-27T11:00:00.000","470896","466080.1875","447728.5609375","484431.8140625","3","KNeighborsRegressor"
"195","1","2024-11-27T21:00:00.000","mlp","2024-11-26T11:00:00.000","470896","453451.78125","422675.43671875","484228.12578125","1","MLPRegressor"
"196","1","2024-11-27T21:00:00.000","mlp","2024-11-26T23:00:00.000","470896","486917.59375","418283.59140625","555551.59609375","2","MLPRegressor"
"197","1","2024-11-27T21:00:00.000","mlp","2024-11-27T11:00:00.000","470896","428835.09375","396714.8078125","460955.3796875","3","MLPRegressor"
"198","1","2024-11-27T22:00:00.000","enet","2024-11-26T11:00:00.000","475183","492596.25","467994.4953125","517198.0046875","1","ElasticNet"
"199","1","2024-11-27T22:00:00.000","enet","2024-11-26T23:00:00.000","475183","475022.40625","469167.2515625","480877.5609375","2","ElasticNet"
"200","1","2024-11-27T22:00:00.000","enet","2024-11-27T11:00:00.000","475183","475314.8125","470749.034375","479880.590625","3","ElasticNet"
"201","1","2024-11-27T22:00:00.000","knn","2024-11-26T11:00:00.000","475183","464002.40625","423305.4296875","504699.3828125","1","KNeighborsRegressor"
"202","1","2024-11-27T22:00:00.000","knn","2024-11-26T23:00:00.000","475183","468484.40625","455703.6375","481265.175","2","KNeighborsRegressor"
"203","1","2024-11-27T22:00:00.000","knn","2024-11-27T11:00:00.000","475183","469142.40625","451108.6921875","487176.1203125","3","KNeighborsRegressor"
"204","1","2024-11-27T22:00:00.000","mlp","2024-11-26T11:00:00.000","475183","459170.75","428658.646875","489682.853125","1","MLPRegressor"
"205","1","2024-11-27T22:00:00.000","mlp","2024-11-26T23:00:00.000","475183","493314.6875","425646.175","560983.2","2","MLPRegressor"
"206","1","2024-11-27T22:00:00.000","mlp","2024-11-27T11:00:00.000","475183","434948.1875","403697.7609375","466198.6140625","3","MLPRegressor"
"207","1","2024-11-27T23:00:00.000","enet","2024-11-26T11:00:00.000","482886","497441.625","484130.90546875","510752.34453125","1","ElasticNet"
"208","1","2024-11-27T23:00:00.000","enet","2024-11-26T23:00:00.000","482886","482457.5625","472057.8375","492857.2875","2","ElasticNet"
"209","1","2024-11-27T23:00:00.000","enet","2024-11-27T11:00:00.000","482886","481787.59375","470634.990625","492940.196875","3","ElasticNet"
"210","1","2024-11-27T23:00:00.000","knn","2024-11-26T11:00:00.000","482886","468856.1875","431602.1515625","506110.2234375","1","KNeighborsRegressor"
"211","1","2024-11-27T23:00:00.000","knn","2024-11-26T23:00:00.000","482886","472792.59375","456383.15625","489202.03125","2","KNeighborsRegressor"
"212","1","2024-11-27T23:00:00.000","knn","2024-11-27T11:00:00.000","482886","481627.1875","467515.73046875","495738.64453125","3","KNeighborsRegressor"
"213","1","2024-11-27T23:00:00.000","mlp","2024-11-26T11:00:00.000","482886","463608.59375","427923.8359375","499293.3515625","1","MLPRegressor"
"214","1","2024-11-27T23:00:00.000","mlp","2024-11-26T23:00:00.000","482886","501417.625","428355.65703125","574479.59296875","2","MLPRegressor"
"215","1","2024-11-27T23:00:00.000","mlp","2024-11-27T11:00:00.000","482886","441321.28125","420049.0734375","462593.4890625","3","MLPRegressor"
"216","1","2024-11-28T00:00:00.000","enet","2024-11-26T11:00:00.000","485979","498563.6875","489087.0703125","508040.3046875","1","ElasticNet"
"217","1","2024-11-28T00:00:00.000","enet","2024-11-26T23:00:00.000","485979","488102.96875","473269.29140625","502936.64609375","2","ElasticNet"
"218","1","2024-11-28T00:00:00.000","enet","2024-11-27T11:00:00.000","485979","485582.09375","469106.284375","502057.903125","3","ElasticNet"
"219","1","2024-11-28T00:00:00.000","enet","2024-11-27T23:00:00.000","485979","488011.96875","486821.94375","489201.99375","4","ElasticNet"
"220","1","2024-11-28T00:00:00.000","knn","2024-11-26T11:00:00.000","485979","475886.1875","438727.075","513045.3","1","KNeighborsRegressor"
"221","1","2024-11-28T00:00:00.000","knn","2024-11-26T23:00:00.000","485979","477366.40625","457836.015625","496896.796875","2","KNeighborsRegressor"
"222","1","2024-11-28T00:00:00.000","knn","2024-11-27T11:00:00.000","485979","489079.8125","474496.8609375","503662.7640625","3","KNeighborsRegressor"
"223","1","2024-11-28T00:00:00.000","knn","2024-11-27T23:00:00.000","485979","481734.59375","470003.47265625","493465.71484375","4","KNeighborsRegressor"
"224","1","2024-11-28T00:00:00.000","mlp","2024-11-26T11:00:00.000","485979","465267.28125","424723.18046875","505811.38203125","1","MLPRegressor"
"225","1","2024-11-28T00:00:00.000","mlp","2024-11-26T23:00:00.000","485979","508738.625","430417.48671875","587059.76328125","2","MLPRegressor"
"226","1","2024-11-28T00:00:00.000","mlp","2024-11-27T11:00:00.000","485979","446245.53125","431041.4171875","461449.6453125","3","MLPRegressor"
"227","1","2024-11-28T00:00:00.000","mlp","2024-11-27T23:00:00.000","485979","491135.75","482820.8875","499450.6125","4","MLPRegressor"
"228","1","2024-11-28T01:00:00.000","enet","2024-11-26T11:00:00.000","482472","495165.4375","481371.77578125","508959.09921875","1","ElasticNet"
"229","1","2024-11-28T01:00:00.000","enet","2024-11-26T23:00:00.000","482472","489856.0625","474834.08359375","504878.04140625","2","ElasticNet"
"230","1","2024-11-28T01:00:00.000","enet","2024-11-27T11:00:00.000","482472","485837.5625","469272.1359375","502402.9890625","3","ElasticNet"
"231","1","2024-11-28T01:00:00.000","enet","2024-11-27T23:00:00.000","482472","489651.25","482815.1640625","496487.3359375","4","ElasticNet"
"232","1","2024-11-28T01:00:00.000","knn","2024-11-26T11:00:00.000","482472","477101.1875","440082.80234375","514119.57265625","1","KNeighborsRegressor"
"233","1","2024-11-28T01:00:00.000","knn","2024-11-26T23:00:00.000","482472","477000.59375","456703.71171875","497297.47578125","2","KNeighborsRegressor"
"234","1","2024-11-28T01:00:00.000","knn","2024-11-27T11:00:00.000","482472","492046.1875","481220.57421875","502871.80078125","3","KNeighborsRegressor"
"235","1","2024-11-28T01:00:00.000","knn","2024-11-27T23:00:00.000","482472","485125.1875","474629.79375","495620.58125","4","KNeighborsRegressor"
"236","1","2024-11-28T01:00:00.000","mlp","2024-11-26T11:00:00.000","482472","463009.09375","422552.66171875","503465.52578125","1","MLPRegressor"
"237","1","2024-11-28T01:00:00.000","mlp","2024-11-26T23:00:00.000","482472","512842.03125","434268.64453125","591415.41796875","2","MLPRegressor"
"238","1","2024-11-28T01:00:00.000","mlp","2024-11-27T11:00:00.000","482472","448207.8125","431698.07734375","464717.54765625","3","MLPRegressor"
"239","1","2024-11-28T01:00:00.000","mlp","2024-11-27T23:00:00.000","482472","496830.1875","491856.628125","501803.746875","4","MLPRegressor"
"240","1","2024-11-28T02:00:00.000","enet","2024-11-26T11:00:00.000","475998","486791.90625","468353.5953125","505230.2171875","1","ElasticNet"
"241","1","2024-11-28T02:00:00.000","enet","2024-11-26T23:00:00.000","475998","485965.53125","469658.821875","502272.240625","2","ElasticNet"
"242","1","2024-11-28T02:00:00.000","enet","2024-11-27T11:00:00.000","475998","481641.40625","464282.240625","499000.571875","3","ElasticNet"
"243","1","2024-11-28T02:00:00.000","enet","2024-11-27T23:00:00.000","475998","486423.875","475693.5984375","497154.1515625","4","ElasticNet"
"244","1","2024-11-28T02:00:00.000","knn","2024-11-26T11:00:00.000","475998","472854.8125","434637.53671875","511072.08828125","1","KNeighborsRegressor"
"245","1","2024-11-28T02:00:00.000","knn","2024-11-26T23:00:00.000","475998","472285.8125","452036.825","492534.8","2","KNeighborsRegressor"
"246","1","2024-11-28T02:00:00.000","knn","2024-11-27T11:00:00.000","475998","492188.8125","482529.1765625","501848.4484375","3","KNeighborsRegressor"
"247","1","2024-11-28T02:00:00.000","knn","2024-11-27T23:00:00.000","475998","482914","474812.06484375","491015.93515625","4","KNeighborsRegressor"
"248","1","2024-11-28T02:00:00.000","mlp","2024-11-26T11:00:00.000","475998","456312.15625","416235.0046875","496389.3078125","1","MLPRegressor"
"249","1","2024-11-28T02:00:00.000","mlp","2024-11-26T23:00:00.000","475998","511756.1875","432225.82734375","591286.54765625","2","MLPRegressor"
"250","1","2024-11-28T02:00:00.000","mlp","2024-11-27T11:00:00.000","475998","445044.15625","425557.33828125","464530.97421875","3","MLPRegressor"
"251","1","2024-11-28T02:00:00.000","mlp","2024-11-27T23:00:00.000","475998","496491","493198.628125","499783.371875","4","MLPRegressor"
"252","1","2024-11-28T03:00:00.000","enet","2024-11-26T11:00:00.000","466428","473980.21875","450966.79296875","496993.64453125","1","ElasticNet"
"253","1","2024-11-28T03:00:00.000","enet","2024-11-26T23:00:00.000","466428","476167.59375","456666.815625","495668.371875","2","ElasticNet"
"254","1","2024-11-28T03:00:00.000","enet","2024-11-27T11:00:00.000","466428","472819.03125","454180.8203125","491457.2421875","3","ElasticNet"
"255","1","2024-11-28T03:00:00.000","enet","2024-11-27T23:00:00.000","466428","477218.84375","462375.08671875","492062.60078125","4","ElasticNet"
"256","1","2024-11-28T03:00:00.000","knn","2024-11-26T11:00:00.000","466428","463467.59375","426422.0375","500513.15","1","KNeighborsRegressor"
"257","1","2024-11-28T03:00:00.000","knn","2024-11-26T23:00:00.000","466428","463336","441185.3703125","485486.6296875","2","KNeighborsRegressor"
"258","1","2024-11-28T03:00:00.000","knn","2024-11-27T11:00:00.000","466428","487379.8125","479201.5","495558.125","3","KNeighborsRegressor"
"259","1","2024-11-28T03:00:00.000","knn","2024-11-27T23:00:00.000","466428","473503.40625","465586.40078125","481420.41171875","4","KNeighborsRegressor"
"260","1","2024-11-28T03:00:00.000","mlp","2024-11-26T11:00:00.000","466428","445518.28125","406192.690625","484843.871875","1","MLPRegressor"
"261","1","2024-11-28T03:00:00.000","mlp","2024-11-26T23:00:00.000","466428","505227.40625","423592.01796875","586862.79453125","2","MLPRegressor"
"262","1","2024-11-28T03:00:00.000","mlp","2024-11-27T11:00:00.000","466428","436891.25","412651.03125","461131.46875","3","MLPRegressor"
"263","1","2024-11-28T03:00:00.000","mlp","2024-11-27T23:00:00.000","466428","491027.59375","488092.875","493962.3125","4","MLPRegressor"
"264","1","2024-11-28T04:00:00.000","enet","2024-11-26T11:00:00.000","452025","458170.28125","433861.12265625","482479.43984375","1","ElasticNet"
"265","1","2024-11-28T04:00:00.000","enet","2024-11-26T23:00:00.000","452025","461679.84375","440903.60234375","482456.08515625","2","ElasticNet"
"266","1","2024-11-28T04:00:00.000","enet","2024-11-27T11:00:00.000","452025","460113.9375","442552.25703125","477675.61796875","3","ElasticNet"
"267","1","2024-11-28T04:00:00.000","enet","2024-11-27T23:00:00.000","452025","462827.84375","443302.3","482353.3875","4","ElasticNet"
"268","1","2024-11-28T04:00:00.000","knn","2024-11-26T11:00:00.000","452025","448279.40625","413543.14140625","483015.67109375","1","KNeighborsRegressor"
"269","1","2024-11-28T04:00:00.000","knn","2024-11-26T23:00:00.000","452025","449044.40625","427819.2203125","470269.5921875","2","KNeighborsRegressor"
"270","1","2024-11-28T04:00:00.000","knn","2024-11-27T11:00:00.000","452025","476405.40625","469058.94375","483751.86875","3","KNeighborsRegressor"
"271","1","2024-11-28T04:00:00.000","knn","2024-11-27T23:00:00.000","452025","457673.40625","450010.50078125","465336.31171875","4","KNeighborsRegressor"
"272","1","2024-11-28T04:00:00.000","mlp","2024-11-26T11:00:00.000","452025","431694.75","395870.496875","467519.003125","1","MLPRegressor"
"273","1","2024-11-28T04:00:00.000","mlp","2024-11-26T23:00:00.000","452025","493144.875","409910.375","576379.375","2","MLPRegressor"
"274","1","2024-11-28T04:00:00.000","mlp","2024-11-27T11:00:00.000","452025","424633.25","394800.8171875","454465.6828125","3","MLPRegressor"
"275","1","2024-11-28T04:00:00.000","mlp","2024-11-27T23:00:00.000","452025","480331.46875","462971.83359375","497691.10390625","4","MLPRegressor"
"276","1","2024-11-28T05:00:00.000","enet","2024-11-26T11:00:00.000","435245","441318.5","416310.31484375","466326.68515625","1","ElasticNet"
"277","1","2024-11-28T05:00:00.000","enet","2024-11-26T23:00:00.000","435245","444718.53125","422640.503125","466796.559375","2","ElasticNet"
"278","1","2024-11-28T05:00:00.000","enet","2024-11-27T11:00:00.000","435245","445036.65625","428512.96171875","461560.35078125","3","ElasticNet"
"279","1","2024-11-28T05:00:00.000","enet","2024-11-27T23:00:00.000","435245","446101.5625","423156.93359375","469046.19140625","4","ElasticNet"
"280","1","2024-11-28T05:00:00.000","knn","2024-11-26T11:00:00.000","435245","430420.1875","398623.18125","462217.19375","1","KNeighborsRegressor"
"281","1","2024-11-28T05:00:00.000","knn","2024-11-26T23:00:00.000","435245","431906","408831.51015625","454980.48984375","2","KNeighborsRegressor"
"282","1","2024-11-28T05:00:00.000","knn","2024-11-27T11:00:00.000","435245","461667.8125","451985.05234375","471350.57265625","3","KNeighborsRegressor"
"283","1","2024-11-28T05:00:00.000","knn","2024-11-27T23:00:00.000","435245","437033.40625","428411.47109375","445655.34140625","4","KNeighborsRegressor"
"284","1","2024-11-28T05:00:00.000","mlp","2024-11-26T11:00:00.000","435245","416705.15625","384072.05078125","449338.26171875","1","MLPRegressor"
"285","1","2024-11-28T05:00:00.000","mlp","2024-11-26T23:00:00.000","435245","477760.6875","389929.9359375","565591.4390625","2","MLPRegressor"
"286","1","2024-11-28T05:00:00.000","mlp","2024-11-27T11:00:00.000","435245","410108.96875","375205.13125","445012.80625","3","MLPRegressor"
"287","1","2024-11-28T05:00:00.000","mlp","2024-11-27T23:00:00.000","435245","465843.875","444616.93671875","487070.81328125","4","MLPRegressor"
"288","1","2024-11-28T06:00:00.000","enet","2024-11-26T11:00:00.000","417564","425398.6875","398198.534375","452598.840625","1","ElasticNet"
"289","1","2024-11-28T06:00:00.000","enet","2024-11-26T23:00:00.000","417564","427780.125","402584.659375","452975.590625","2","ElasticNet"
"290","1","2024-11-28T06:00:00.000","enet","2024-11-27T11:00:00.000","417564","430204.53125","413467.48046875","446941.58203125","3","ElasticNet"
"291","1","2024-11-28T06:00:00.000","enet","2024-11-27T23:00:00.000","417564","430613","407211.7875","454014.2125","4","ElasticNet"
"292","1","2024-11-28T06:00:00.000","knn","2024-11-26T11:00:00.000","417564","412011.1875","381038.6375","442983.7375","1","KNeighborsRegressor"
"293","1","2024-11-28T06:00:00.000","knn","2024-11-26T23:00:00.000","417564","416364.40625","389291.2609375","443437.5515625","2","KNeighborsRegressor"
"294","1","2024-11-28T06:00:00.000","knn","2024-11-27T11:00:00.000","417564","447134.8125","436723.7734375","457545.8515625","3","KNeighborsRegressor"
"295","1","2024-11-28T06:00:00.000","knn","2024-11-27T23:00:00.000","417564","422215.1875","412406.56328125","432023.81171875","4","KNeighborsRegressor"
"296","1","2024-11-28T06:00:00.000","mlp","2024-11-26T11:00:00.000","417564","402558.5","371018.18515625","434098.81484375","1","MLPRegressor"
"297","1","2024-11-28T06:00:00.000","mlp","2024-11-26T23:00:00.000","417564","461554.375","364366.94140625","558741.80859375","2","MLPRegressor"
"298","1","2024-11-28T06:00:00.000","mlp","2024-11-27T11:00:00.000","417564","395985.9375","358860.42109375","433111.45390625","3","MLPRegressor"
"299","1","2024-11-28T06:00:00.000","mlp","2024-11-27T23:00:00.000","417564","451500.78125","429486.8140625","473514.7484375","4","MLPRegressor"
"300","1","2024-11-28T07:00:00.000","enet","2024-11-26T11:00:00.000","404890","412335.09375","381421.9609375","443248.2265625","1","ElasticNet"
"301","1","2024-11-28T07:00:00.000","enet","2024-11-26T23:00:00.000","404890","413343.3125","383382.98359375","443303.64140625","2","ElasticNet"
"302","1","2024-11-28T07:00:00.000","enet","2024-11-27T11:00:00.000","404890","417848.71875","399309.76953125","436387.66796875","3","ElasticNet"
"303","1","2024-11-28T07:00:00.000","enet","2024-11-27T23:00:00.000","404890","418316.40625","395424.753125","441208.059375","4","ElasticNet"
"304","1","2024-11-28T07:00:00.000","knn","2024-11-26T11:00:00.000","404890","399515.1875","370634.7671875","428395.6078125","1","KNeighborsRegressor"
"305","1","2024-11-28T07:00:00.000","knn","2024-11-26T23:00:00.000","404890","404137.40625","373594.33828125","434680.47421875","2","KNeighborsRegressor"
"306","1","2024-11-28T07:00:00.000","knn","2024-11-27T11:00:00.000","404890","433066.40625","421536.3375","444596.475","3","KNeighborsRegressor"
"307","1","2024-11-28T07:00:00.000","knn","2024-11-27T23:00:00.000","404890","412352","401328.1015625","423375.8984375","4","KNeighborsRegressor"
"308","1","2024-11-28T07:00:00.000","mlp","2024-11-26T11:00:00.000","404890","391202.6875","357963.0921875","424442.2828125","1","MLPRegressor"
"309","1","2024-11-28T07:00:00.000","mlp","2024-11-26T23:00:00.000","404890","447729.25","337386.12421875","558072.37578125","2","MLPRegressor"
"310","1","2024-11-28T07:00:00.000","mlp","2024-11-27T11:00:00.000","404890","384285.8125","346350.11015625","422221.51484375","3","MLPRegressor"
"311","1","2024-11-28T07:00:00.000","mlp","2024-11-27T23:00:00.000","404890","439819.78125","407574.37890625","472065.18359375","4","MLPRegressor"
"312","1","2024-11-28T08:00:00.000","enet","2024-11-26T11:00:00.000","393739","403871.96875","371093.33203125","436650.60546875","1","ElasticNet"
"313","1","2024-11-28T08:00:00.000","enet","2024-11-26T23:00:00.000","393739","403806.1875","371301.46953125","436310.90546875","2","ElasticNet"
"314","1","2024-11-28T08:00:00.000","enet","2024-11-27T11:00:00.000","393739","409300.125","390387.01875","428213.23125","3","ElasticNet"
"315","1","2024-11-28T08:00:00.000","enet","2024-11-27T23:00:00.000","393739","409768.8125","388380.27890625","431157.34609375","4","ElasticNet"
"316","1","2024-11-28T08:00:00.000","knn","2024-11-26T11:00:00.000","393739","390566.1875","362374.54453125","418757.83046875","1","KNeighborsRegressor"
"317","1","2024-11-28T08:00:00.000","knn","2024-11-26T23:00:00.000","393739","393917.40625","361499.77421875","426335.03828125","2","KNeighborsRegressor"
"318","1","2024-11-28T08:00:00.000","knn","2024-11-27T11:00:00.000","393739","429725.8125","417581.075","441870.55","3","KNeighborsRegressor"
"319","1","2024-11-28T08:00:00.000","knn","2024-11-27T23:00:00.000","393739","406641.40625","395360.596875","417922.215625","4","KNeighborsRegressor"
"320","1","2024-11-28T08:00:00.000","mlp","2024-11-26T11:00:00.000","393739","383941.59375","349186.61484375","418696.57265625","1","MLPRegressor"
"321","1","2024-11-28T08:00:00.000","mlp","2024-11-26T23:00:00.000","393739","438619.5","315723.784375","561515.215625","2","MLPRegressor"
"322","1","2024-11-28T08:00:00.000","mlp","2024-11-27T11:00:00.000","393739","376400.46875","338513.36171875","414287.57578125","3","MLPRegressor"
"323","1","2024-11-28T08:00:00.000","mlp","2024-11-27T23:00:00.000","393739","432447.4375","405130.259375","459764.615625","4","MLPRegressor"
"324","1","2024-11-28T09:00:00.000","enet","2024-11-26T11:00:00.000","387000","401125.25","367984.13515625","434266.36484375","1","ElasticNet"
"325","1","2024-11-28T09:00:00.000","enet","2024-11-26T23:00:00.000","387000","401006.5","368421.49765625","433591.50234375","2","ElasticNet"
"326","1","2024-11-28T09:00:00.000","enet","2024-11-27T11:00:00.000","387000","405597.78125","387898.41328125","423297.14921875","3","ElasticNet"
"327","1","2024-11-28T09:00:00.000","enet","2024-11-27T23:00:00.000","387000","405903.4375","386885.6875","424921.1875","4","ElasticNet"
"328","1","2024-11-28T09:00:00.000","knn","2024-11-26T11:00:00.000","387000","387238.40625","359811.92421875","414664.88828125","1","KNeighborsRegressor"
"329","1","2024-11-28T09:00:00.000","knn","2024-11-26T23:00:00.000","387000","388417.59375","355082.54296875","421752.64453125","2","KNeighborsRegressor"
"330","1","2024-11-28T09:00:00.000","knn","2024-11-27T11:00:00.000","387000","426121.40625","413190.39140625","439052.42109375","3","KNeighborsRegressor"
"331","1","2024-11-28T09:00:00.000","knn","2024-11-27T23:00:00.000","387000","402092","390770.5","413413.5","4","KNeighborsRegressor"
"332","1","2024-11-28T09:00:00.000","mlp","2024-11-26T11:00:00.000","387000","381448.25","344762.6984375","418133.8015625","1","MLPRegressor"
"333","1","2024-11-28T09:00:00.000","mlp","2024-11-26T23:00:00.000","387000","436116.75","301307.28046875","570926.21953125","2","MLPRegressor"
"334","1","2024-11-28T09:00:00.000","mlp","2024-11-27T11:00:00.000","387000","373255.90625","336266.29375","410245.51875","3","MLPRegressor"
"335","1","2024-11-28T09:00:00.000","mlp","2024-11-27T23:00:00.000","387000","430303.375","405522.28984375","455084.46015625","4","MLPRegressor"
"336","1","2024-11-28T10:00:00.000","enet","2024-11-26T11:00:00.000","384377","404032.59375","371187.8375","436877.35","1","ElasticNet"
"337","1","2024-11-28T10:00:00.000","enet","2024-11-26T23:00:00.000","384377","405448.09375","374732.425","436163.7625","2","ElasticNet"
"338","1","2024-11-28T10:00:00.000","enet","2024-11-27T11:00:00.000","384377","407594.625","391235.00859375","423954.24140625","3","ElasticNet"
"339","1","2024-11-28T10:00:00.000","enet","2024-11-27T23:00:00.000","384377","409037.0625","392355.55078125","425718.57421875","4","ElasticNet"
"340","1","2024-11-28T10:00:00.000","knn","2024-11-26T11:00:00.000","384377","387733.1875","360883.68828125","414582.68671875","1","KNeighborsRegressor"
"341","1","2024-11-28T10:00:00.000","knn","2024-11-26T23:00:00.000","384377","388679.8125","354148.78203125","423210.84296875","2","KNeighborsRegressor"
"342","1","2024-11-28T10:00:00.000","knn","2024-11-27T11:00:00.000","384377","422203.1875","409337.2109375","435069.1640625","3","KNeighborsRegressor"
"343","1","2024-11-28T10:00:00.000","knn","2024-11-27T23:00:00.000","384377","399257.1875","386576.01796875","411938.35703125","4","KNeighborsRegressor"
"344","1","2024-11-28T10:00:00.000","mlp","2024-11-26T11:00:00.000","384377","383399.34375","343683.42578125","423115.26171875","1","MLPRegressor"
"345","1","2024-11-28T10:00:00.000","mlp","2024-11-26T23:00:00.000","384377","440022.46875","294467.78984375","585577.1476562499","2","MLPRegressor"
"346","1","2024-11-28T10:00:00.000","mlp","2024-11-27T11:00:00.000","384377","374292.6875","338365.88984375","410219.48515625","3","MLPRegressor"
"347","1","2024-11-28T10:00:00.000","mlp","2024-11-27T23:00:00.000","384377","434098.46875","412299.4515625","455897.4859375","4","MLPRegressor"
"348","1","2024-11-28T11:00:00.000","enet","2024-11-26T11:00:00.000","385229","411362.65625","375874.02578125","446851.28671875","1","ElasticNet"
"349","1","2024-11-28T11:00:00.000","enet","2024-11-26T23:00:00.000","385229","415860.4375","385079.7671875","446641.1078125","2","ElasticNet"
"350","1","2024-11-28T11:00:00.000","enet","2024-11-27T11:00:00.000","385229","414861.84375","398978.49140625","430745.19609375","3","ElasticNet"
"351","1","2024-11-28T11:00:00.000","enet","2024-11-27T23:00:00.000","385229","418886.75","408766.5921875","429006.9078125","4","ElasticNet"
"352","1","2024-11-28T11:00:00.000","knn","2024-11-26T11:00:00.000","385229","396780.1875","375609.3","417951.075","1","KNeighborsRegressor"
"353","1","2024-11-28T11:00:00.000","knn","2024-11-26T23:00:00.000","385229","395395.59375","358085.77265625","432705.41484375","2","KNeighborsRegressor"
"354","1","2024-11-28T11:00:00.000","knn","2024-11-27T11:00:00.000","385229","435504.8125","421943.8484375","449065.7765625","3","KNeighborsRegressor"
"355","1","2024-11-28T11:00:00.000","knn","2024-11-27T23:00:00.000","385229","407293","394177.3609375","420408.6390625","4","KNeighborsRegressor"
"356","1","2024-11-28T11:00:00.000","mlp","2024-11-26T11:00:00.000","385229","388810.40625","342002.32578125","435618.48671875","1","MLPRegressor"
"357","1","2024-11-28T11:00:00.000","mlp","2024-11-26T23:00:00.000","385229","449348.375","291093.575","607603.175","2","MLPRegressor"
"358","1","2024-11-28T11:00:00.000","mlp","2024-11-27T11:00:00.000","385229","378412.84375","349438.890625","407386.796875","3","MLPRegressor"
"359","1","2024-11-28T11:00:00.000","mlp","2024-11-27T23:00:00.000","385229","442473.15625","426001.41796875","458944.89453125","4","MLPRegressor"
"360","1","2024-11-28T12:00:00.000","enet","2024-11-26T11:00:00.000","391633","421308.5","372315.28671875","470301.71328125","1","ElasticNet"
"361","1","2024-11-28T12:00:00.000","enet","2024-11-26T23:00:00.000","391633","429474.96875","387854.12734375","471095.81015625","2","ElasticNet"
"362","1","2024-11-28T12:00:00.000","enet","2024-11-27T11:00:00.000","391633","425345.46875","397459.84765625","453231.08984375","3","ElasticNet"
"363","1","2024-11-28T12:00:00.000","enet","2024-11-27T23:00:00.000","391633","432272.96875","416120.5453125","448425.3921875","4","ElasticNet"
"364","1","2024-11-28T12:00:00.000","knn","2024-11-26T11:00:00.000","391633","419507.1875","398041.86953125","440972.50546875","1","KNeighborsRegressor"
"365","1","2024-11-28T12:00:00.000","knn","2024-11-26T23:00:00.000","391633","415216.8125","375166.9515625","455266.6734375","2","KNeighborsRegressor"
"366","1","2024-11-28T12:00:00.000","knn","2024-11-27T11:00:00.000","391633","454022.8125","434463.428125","473582.196875","3","KNeighborsRegressor"
"367","1","2024-11-28T12:00:00.000","knn","2024-11-27T23:00:00.000","391633","424501.40625","412526.61640625","436476.19609375","4","KNeighborsRegressor"
"368","1","2024-11-28T12:00:00.000","mlp","2024-11-26T11:00:00.000","391633","396267.0625","329641.6375","462892.4875","1","MLPRegressor"
"369","1","2024-11-28T12:00:00.000","mlp","2024-11-26T23:00:00.000","391633","462088.71875","282121.8328125","642055.6046875","2","MLPRegressor"
"370","1","2024-11-28T12:00:00.000","mlp","2024-11-27T11:00:00.000","391633","383980.03125","372377.8546875","395582.2078125","3","MLPRegressor"
"371","1","2024-11-28T12:00:00.000","mlp","2024-11-27T23:00:00.000","391633","453818.5625","417837.87890625","489799.24609375","4","MLPRegressor"
"372","1","2024-11-28T13:00:00.000","enet","2024-11-26T11:00:00.000","404142","432127.1875","370902.84453125","493351.53046875","1","ElasticNet"
"373","1","2024-11-28T13:00:00.000","enet","2024-11-26T23:00:00.000","404142","443185.4375","391160.98828125","495209.88671875","2","ElasticNet"
"374","1","2024-11-28T13:00:00.000","enet","2024-11-27T11:00:00.000","404142","436294.65625","395776.1203125","476813.1921875","3","ElasticNet"
"375","1","2024-11-28T13:00:00.000","enet","2024-11-27T23:00:00.000","404142","445429.46875","423355.6546875","467503.2828125","4","ElasticNet"
"376","1","2024-11-28T13:00:00.000","knn","2024-11-26T11:00:00.000","404142","443204","422181.11953125","464226.88046875","1","KNeighborsRegressor"
"377","1","2024-11-28T13:00:00.000","knn","2024-11-26T23:00:00.000","404142","436478.8125","394960.33828125","477997.28671875","2","KNeighborsRegressor"
"378","1","2024-11-28T13:00:00.000","knn","2024-11-27T11:00:00.000","404142","477359.59375","451679.2625","503039.925","3","KNeighborsRegressor"
"379","1","2024-11-28T13:00:00.000","knn","2024-11-27T23:00:00.000","404142","450288.59375","432053.59296875","468523.59453125","4","KNeighborsRegressor"
"380","1","2024-11-28T13:00:00.000","mlp","2024-11-26T11:00:00.000","404142","404316.34375","320538.95859375","488093.72890625","1","MLPRegressor"
"381","1","2024-11-28T13:00:00.000","mlp","2024-11-26T23:00:00.000","404142","475572.40625","279291.4984375","671853.3140625","2","MLPRegressor"
"382","1","2024-11-28T13:00:00.000","mlp","2024-11-27T11:00:00.000","404142","389076.6875","383686.4125","394466.9625","3","MLPRegressor"
"383","1","2024-11-28T13:00:00.000","mlp","2024-11-27T23:00:00.000","404142","466006.96875","414673.0625","517340.875","4","MLPRegressor"
"384","1","2024-11-28T14:00:00.000","enet","2024-11-26T11:00:00.000","420907","442515.03125","383354.2625","501675.8","1","ElasticNet"
