unique_id,ds,cutoff,y,lightGBM,xgboost,linear_regression,lasso,ridge,lightGBM-lo-95,lightGBM-hi-95,xgboost-lo-95,xgboost-hi-95,linear_regression-lo-95,linear_regression-hi-95,lasso-lo-95,lasso-hi-95,ridge-lo-95,ridge-hi-95
1,2024-04-16 15:00:00,2024-04-15 23:00:00,430283.26,435778.9662850432,432049.8,437736.58274710417,437151.9252100784,437736.4551640312,423102.9233450635,448455.0092250229,419758.47815624997,444341.14684375003,402343.64970884594,473129.5157853624,401963.06673930277,472340.7836808541,402343.2991788309,473129.6111492315
1,2024-04-16 16:00:00,2024-04-15 23:00:00,437605.03,443177.66822890635,438373.66,447444.7610307176,447038.8417298246,447444.6283391504,427878.7751701868,458476.56128762587,421544.81203125,455202.50046875,411345.5180290917,483544.00403234345,411035.81079207914,483041.8726675701,411345.1587865217,483544.0978917791
1,2024-04-16 17:00:00,2024-04-15 23:00:00,444190.01,451503.12899777654,443938.1,456446.43288410426,455850.71831480146,456446.2966646075,435678.22710617393,467328.03088937915,427764.96284375,460111.22465625004,421352.1508558252,491540.7149123833,420853.6000373718,490847.8365922311,421351.7861579955,491540.80717121944
1,2024-04-16 18:00:00,2024-04-15 23:00:00,451369.67,458126.80490434857,452826.97,464874.12661984976,464387.7160425882,464873.9880975514,442867.12778975576,473386.4820189414,436506.82187499997,469147.11562500003,431055.19693585293,498693.0563038466,430856.83422994433,497918.597855232,431054.83020359266,498693.14599151013
1,2024-04-16 19:00:00,2024-04-15 23:00:00,458630.63,464726.7028295504,458132.0,473405.8148139463,473396.5695125709,473405.67561755923,450179.1669768556,479274.23868224525,439522.8071875,476741.1928125,440574.89410223207,506236.73552566057,440826.94531603873,505966.1937091031,440574.52846177557,506236.8227733429
1,2024-04-16 20:00:00,2024-04-15 23:00:00,465216.16,469982.4077704598,465264.66,482360.6839912664,482430.62439857284,482360.54578125797,455882.9720947763,484081.84344614326,445714.5315,484814.781,449818.34391397674,514903.0240685561,450107.49815191346,514753.7506452322,449817.98048500036,514903.1110775156
1,2024-04-16 21:00:00,2024-04-15 23:00:00,472799.92,476799.04213538195,470216.72,490503.1988112211,490435.4991751546,490503.0619259464,463707.2856865766,489890.7985841873,449307.458875,491125.978625,459010.372950171,521996.0246722713,459234.18362367054,521636.81472663867,459010.01287754014,521996.11097435263
1,2024-04-16 22:00:00,2024-04-15 23:00:00,480345.93,481756.997074889,474149.22,496542.52032367996,496624.3178771793,496542.3842754155,468346.898813138,495167.09533664,452219.55640625,496078.88109375,465809.13925587106,527275.9013914888,465922.4039282776,527326.2318260809,465808.8629969986,527275.9055538324
1,2024-04-16 23:00:00,2024-04-15 23:00:00,481191.16,484533.9780190848,473678.47,499876.1782426629,499816.24703413754,499876.0413503181,472471.4586390382,496596.49739913136,452694.55946874997,494662.37803125003,470587.6953550587,529164.6611302671,470257.6876583564,529374.8064099187,470587.41612103663,529164.6665795996
1,2024-04-17 00:00:00,2024-04-15 23:00:00,478357.37,483596.01022983494,473197.44,498074.38960372674,497013.7052020352,498074.2556965529,470294.8158747479,496897.204584922,455958.6825625,490436.1924375,470907.6440115947,525241.1351958588,469228.17378564004,524799.2366184305,470907.3572233592,525241.1541697466
1,2024-04-17 01:00:00,2024-04-15 23:00:00,476044.5,479503.83768579195,472284.44,489289.9111464647,487300.41159593756,489289.78125566617,464696.0114109309,494311.663960653,458640.6605,485928.2145,461658.9652169777,516920.8570759517,458897.32337982283,515703.4998120523,461658.6632115099,516920.89929982246
1,2024-04-17 02:00:00,2024-04-15 23:00:00,467433.03,468703.53421012417,466484.9,473787.3779823575,471299.51733158436,473787.2511632521,450503.3619940671,486903.70642618125,454382.45925,478587.35325,450262.9187586137,497311.83720610134,446877.45749341324,495721.5771697555,450262.5945710409,497311.9077554633
1,2024-04-17 03:00:00,2024-04-15 23:00:00,448829.47,449549.9074166562,452310.47,453779.61802079657,451209.19793956593,453779.4927714874,428893.58416997624,470206.2306633362,440331.53640625,464289.40109375,436362.71770107053,471196.5183405226,433060.8964894498,469357.4993896821,436362.53396475647,471196.4515782183
1,2024-04-17 04:00:00,2024-04-15 23:00:00,428414.74,429560.47804774455,431908.03,432032.7146351981,429759.0781152035,432032.58964495844,407682.10642254446,451438.84967294463,420419.2748125,443396.7876875,416545.8716059874,447519.5576644088,414278.13126551895,445240.024964888,416545.8186642389,447519.360625678
1,2024-04-17 05:00:00,2024-04-15 23:00:00,409435.16,408330.0936813284,409714.6,411536.81597203575,409274.59986113285,411536.6905103471,389416.0373499239,427244.1500127329,398485.2248125,420943.9626875,397485.76748763345,425587.86445643805,395450.0010218808,423099.19870038494,397485.7238918456,425587.6571288486
1,2024-04-17 06:00:00,2024-04-15 23:00:00,387821.01,389621.0366376589,390444.75,394214.5657615048,391695.0346139506,394214.43871201214,374082.3260722072,405159.7472031106,379826.8745625,401062.6254375,380615.686858581,407813.44466442865,377529.5898766367,405860.4793512645,380615.59674543946,407813.2806785848
1,2024-04-17 07:00:00,2024-04-15 23:00:00,374037.4,375681.6590702488,375528.34,381363.99553285644,379121.64744787116,381363.8660139749,363679.95406495064,387683.3640755469,364150.04834374995,386906.63915625005,366498.3426048937,396229.64846081915,361895.9868619791,396347.3080337632,366498.26013680926,396229.4718911405
1,2024-04-17 08:00:00,2024-04-15 23:00:00,366223.18,365311.5754803065,366474.7,374650.77921069483,373276.7358862323,374650.6470413445,354062.3019096943,376560.84905091877,354483.18784375,378466.18715625,358424.776858396,390876.78156299365,354215.18369944737,392338.2880730172,358424.72237015754,390876.57171253144
1,2024-04-17 09:00:00,2024-04-15 23:00:00,363993.31,362786.6433298517,362856.53,375309.58352617396,374497.7414423268,375309.4483052171,348214.37647457107,377358.9101851323,349670.244875,376042.817625,358576.85471616714,392042.31233618077,354693.0409204977,394302.44196415594,358576.79808643955,392042.0985239946
1,2024-04-17 10:00:00,2024-04-15 23:00:00,370615.5,365600.96818919195,368040.0,382465.6538079293,381594.3838632658,382465.5139799025,348481.5095446998,382720.4268336841,350895.876125,385184.123875,366432.9715077516,398498.336108107,364677.8469404358,398510.9207860958,366432.8974253405,398498.1305344645
1,2024-04-17 11:00:00,2024-04-15 23:00:00,388852.39,381388.7500980454,383152.5,393779.5215534851,392610.2769673701,393779.37483619474,359949.97468342655,402827.52551266423,362743.1829375,403561.8170625,374373.37978829053,413185.6633186796,373451.6619673065,411768.89196743374,374373.2033680983,413185.5463042912
1,2024-04-17 12:00:00,2024-04-15 23:00:00,407456.83,402642.1699259585,405872.1,406970.1592601242,405570.95210151473,406970.00324332254,379734.0023272072,425550.3375247098,385769.81778125,425974.36971875,380846.367889714,433093.9506305344,379191.34510761744,431950.559095412,380846.18133312376,433093.8251535213
1,2024-04-17 13:00:00,2024-04-15 23:00:00,418290.52,418273.4028281285,421727.62,420245.07199917745,418863.10036255565,420244.90545364964,399348.2253453106,437198.5803109464,405724.17096874997,437731.07903125003,392194.1577438373,448295.98625451763,391184.7883001181,446541.4124249932,392193.609498932,448296.20140836725
1,2024-04-17 14:00:00,2024-04-15 23:00:00,427230.54,429039.6183972201,433234.28,432538.99604019104,431333.1448603045,432538.81961203145,415356.56484991265,442722.6719445276,420159.3715625,446309.1909375,402931.9282376704,462146.0638427117,401917.31421497744,460748.97550563153,402931.3668636434,462146.2723604195
1,2024-04-17 15:00:00,2024-04-15 23:00:00,435516.59,437289.6281928248,441123.0,443546.83505824115,442397.98848674475,443546.6502075741,422279.1999341034,452300.05645154614,427410.1265625,454835.8734375,413577.06210833107,473516.60800815123,412499.6648013528,472296.31217213674,413576.4879571803,473516.81245796784
1,2024-04-17 16:00:00,2024-04-15 23:00:00,442738.27,444469.71138465055,448229.9,453387.3431033722,452240.15938955237,453387.1511876852,429775.26521356823,459164.1575557329,433921.37565625,462538.43684375,426020.8678276309,480753.8183791135,424960.8261230213,479519.4926560834,426020.2821310296,480754.0202443408
1,2024-04-17 17:00:00,2024-04-15 23:00:00,449234.43,451272.01199644885,453879.62,462378.0832316173,461539.61345664907,462377.88574721926,433427.4957617538,469116.5282311439,439241.62978125,468517.62021875,436616.02337277826,488140.1430904563,435874.2780036249,487204.94890967326,436615.428942787,488140.3425516515
1,2024-04-17 18:00:00,2024-04-15 23:00:00,456448.77,457417.1288614486,458613.4,471186.7395381127,470793.4171888495,471186.53886136983,438262.6185897886,476571.6391331086,443101.22165625,474125.59084375,445265.95279640297,497107.52627982246,445104.1609995847,496482.6733781143,445265.4196964424,497107.6580262973
1,2024-04-17 19:00:00,2024-04-15 23:00:00,464272.06,463506.17991764075,461599.22,480212.8498495726,480007.3679717353,480212.64881530125,446813.43215475767,480198.92768052383,446681.12171875004,476517.31578124996,454344.06012546003,506081.6395736851,454492.81168178684,505521.9242616838,454343.5290521052,506081.7685784973
1,2024-04-17 20:00:00,2024-04-15 23:00:00,471414.92,467891.1960553799,464359.0,489002.7980224188,488928.29257527954,489002.5989973081,452996.2617274564,482786.13038330345,448475.74025,480242.25975,464111.2524651632,513894.34357967443,464438.36202139047,513418.2231291686,464110.7281682112,513894.46982640505
1,2024-04-17 21:00:00,2024-04-15 23:00:00,477743.19,471745.5458964601,466539.4,496927.32452483615,497027.5317110795,496927.1277517088,452629.08545455453,490862.0063383657,448646.946875,484431.865625,473362.4108322695,520492.2382174028,473637.85349197354,520417.2099301854,473361.98528108397,520492.2702223336
1,2024-04-17 22:00:00,2024-04-15 23:00:00,481373.77,478003.3526220298,469806.56,503081.26144569967,503085.5443457506,503081.0666076345,456867.7986150193,499138.90662904026,447214.58550000004,492398.53949999996,477281.667486209,528880.8554051904,477033.07174606796,529138.0169454333,477281.6743797885,528880.4588354804
1,2024-04-17 23:00:00,2024-04-15 23:00:00,483187.81,479585.44939270325,473498.2,506023.54501351336,505506.0975815634,506023.3511920803,456443.4713987536,502727.4273866529,451217.6601875,495778.7148125,477455.90838248964,534591.1816445371,476260.4024277738,534751.7927353531,477455.92418415303,534590.7782000076
1,2024-04-18 00:00:00,2024-04-15 23:00:00,480434.66,480466.5374279644,473966.2,503036.6218056278,501556.4343147337,503036.4353799495,459177.79236406024,501755.28249186854,455594.277375,492338.097625,473519.5084600457,532553.73515121,471142.4157951416,531970.452834326,473519.59831818857,532553.2724417106
1,2024-04-18 01:00:00,2024-04-15 23:00:00,478477.82,476671.7337939964,472500.88,493333.73482606857,491058.0337230216,493333.560727356,458120.55043560226,495222.9171523905,454683.868875,490317.881125,460962.3953456728,525705.0743064643,457561.6750320228,524554.3924140204,460962.4622307295,525704.6592239825
1,2024-04-18 02:00:00,2024-04-15 23:00:00,469996.43,466021.99570349004,467548.97,477634.25927643303,475024.1849961794,477634.0990609911,444828.9471572905,487215.0442496896,451101.75984375004,483996.17765625,444561.83406972646,510706.68448313966,441152.99679001694,508895.3732023419,444561.8702471699,510706.32787481224
1,2024-04-18 03:00:00,2024-04-15 23:00:00,451122.18,448085.13295671216,452374.78,457888.63178007014,455314.17156280583,457888.4847791319,427633.1594066123,468537.10650681204,437462.12959375,467287.43290625,432088.3750338741,483688.88852626615,429078.77401119884,481549.5691144128,432088.43934169726,483688.5302165665
1,2024-04-18 04:00:00,2024-04-15 23:00:00,428419.16,426675.63372979255,431760.3,436574.4522138508,434024.76961086685,436574.31718684296,408200.9540013872,445150.3134581979,418279.03225,445241.59275,417834.1489906483,455314.75543705333,415397.5529927603,452651.9862289734,417834.1981306561,455314.43624302984
1,2024-04-18 05:00:00,2024-04-15 23:00:00,408031.27,405453.48554398544,410719.28,416044.4033056056,413400.4701123305,416044.278668512,389903.8153555964,421003.15573237446,396258.5546875,425180.0078125,401813.0513622632,430275.75524894794,398464.9208001091,428336.0194245519,401813.0862258038,430275.4711112202
1,2024-04-18 06:00:00,2024-04-15 23:00:00,390903.37,387710.9868273037,391968.2,398326.2500940992,395815.76689572696,398326.1339172676,377048.926735545,398373.04691906244,380033.03740625,403903.33759375,379993.2305421605,416659.2696460379,375324.8546193244,416306.67917212954,379993.31787239853,416658.9499621367
1,2024-04-18 07:00:00,2024-04-15 23:00:00,377005.2,375681.4803184668,378220.2,385388.60784474254,383402.8292009646,385388.49796668347,365260.9194476881,386102.0411892455,367032.68953125,389407.68546875,362821.8692604217,407955.34642906336,358552.3465043744,408253.3118975548,362822.0307311206,407954.9652022463
1,2024-04-18 08:00:00,2024-04-15 23:00:00,368093.49,366620.715150917,368918.4,378853.301620967,377435.97317556787,378853.1950498883,355520.4083492539,377721.02195258014,357416.79221875,380420.02028125,353693.6355150864,404012.96772684756,349932.02094418707,404939.92540694866,353693.748232125,404012.64186765155
1,2024-04-18 09:00:00,2024-04-15 23:00:00,366345.21,363000.6938729507,366184.84,379149.8707799686,377957.23470276006,379149.7636205068,349282.7037928072,376718.6839530942,349738.69974999997,382630.98775000003,352233.51561816665,406066.2259417706,348684.36560919514,407230.103796325,352233.57281207736,406065.95442893624
1,2024-04-18 10:00:00,2024-04-15 23:00:00,372973.44,365487.40137205384,370689.62,385277.8991193832,383965.24824039155,385277.7873980961,350351.50790762634,380623.29483648133,351460.11728125,389919.13271875,360614.60778455675,409941.19045420963,357432.9330835153,410497.5633972678,360614.6532351007,409940.92156109156
1,2024-04-18 11:00:00,2024-04-15 23:00:00,391435.81,381457.563830215,388286.3,395433.446030519,393919.6997786831,395433.32616677653,363019.6984459881,399895.4292144419,366028.2101875,410544.4148125,383338.9477800245,407527.94428101345,380512.04116828076,407327.3583890854,383338.88582356897,407527.7665099841
1,2024-04-18 12:00:00,2024-04-15 23:00:00,412457.33,402184.70561655855,409445.34,407725.0566759027,406086.70508588594,407724.92571499554,382048.20327909145,422321.20795402565,385456.28903125,433434.39846875,386003.50675438246,429446.6065974229,384473.34547756327,427700.0646942086,386003.0637080507,429446.7877219404
1,2024-04-18 13:00:00,2024-04-15 23:00:00,426464.62,418216.67998093925,424821.2,420478.91632951156,418775.8832883553,420478.77322035766,400960.7017939613,435472.6581679172,402121.243125,447521.131875,393305.69081885554,447652.1418401676,391337.94496228726,446213.82161442336,393305.23101174703,447652.31542896834
1,2024-04-18 14:00:00,2024-04-15 23:00:00,436873.67,429155.66288276913,434758.6,432566.5827059515,430796.9713682234,432566.4284134344,411853.065025916,446458.2607396223,415737.7496875,453779.4378125,403683.6135451256,461449.5518667775,401891.5737473579,459702.368989089,403683.05937032896,461449.7974565399
1,2024-04-18 15:00:00,2024-04-15 23:00:00,446673.42,437259.0350463692,442131.12,443523.0913846651,441784.4944130476,443522.92730239785,417955.46691067173,456562.60318206664,426109.02321875,458153.22678125,413919.1226472149,473127.0601221153,412065.05941880326,471503.929407292,413918.5550677451,473127.2995370506
1,2024-04-18 16:00:00,2024-04-15 23:00:00,455187.42,443823.90649302426,448183.78,453448.28662888386,451987.57764069503,453448.1140282452,423935.938927282,463711.8740587665,431852.57421875,464514.98828125,424769.4877557464,482127.0855020213,423185.79319761647,480789.3620837736,424768.90756478684,482127.3204917036
1,2024-04-18 17:00:00,2024-04-15 23:00:00,462336.22,450345.3146121511,450795.28,462824.1388673374,461784.4564871315,462823.95961974806,430836.970734493,469853.65848980926,433113.7663125,468476.7961875,432808.59147848014,492839.6862561946,432339.04265187297,491229.87032239,432808.16210202384,492839.7571374723
1,2024-04-18 18:00:00,2024-04-15 23:00:00,470660.27,453059.62669934036,456136.97,472073.4296289463,471387.7844353917,472073.24662777304,431464.89873397676,474654.35466470395,430968.06124999997,481305.87625000003,436517.0285673975,507629.8306904951,436058.6833288131,506716.8855419703,436516.728612364,507629.7646431821
1,2024-04-18 19:00:00,2024-04-15 23:00:00,477700.73,457966.23907111806,459112.72,481250.06263331184,480817.9663860375,481249.8790567113,435451.0576645152,480481.4204777209,428166.13090625,490059.30659375,441235.2197346636,521264.9055319601,440828.39775196003,520807.5350201149,441234.92009600886,521264.8380174137
1,2024-04-18 20:00:00,2024-04-15 23:00:00,485303.48,463194.0393324287,461427.38,490026.4162198931,489881.5576186189,490026.2349123301,439758.1011245159,486629.97754034156,424801.10165625,498053.64834375,446935.8786171934,533116.9538225927,446683.8141959881,533079.3010412497,446935.7435661996,533116.7262584607
1,2024-04-18 21:00:00,2024-04-15 23:00:00,493102.69,468127.96016138984,462998.84,497955.0563082037,497936.0784131136,497954.8778194721,442540.7536529504,493715.1666698293,421498.5214375,504499.16606250004,450967.5649750407,544942.5476413668,450803.6304982906,545068.5263279366,450967.4392191158,544942.3164198285
1,2024-04-18 22:00:00,2024-04-15 23:00:00,498725.52,472707.40284069465,466675.1,503874.0756289395,503584.2605704085,503873.89989518846,445459.81304982223,499954.99263156706,424750.61296875,508599.57453125,455150.26288355247,552597.8883743265,454619.86925935844,552548.6518814586,455150.1443514005,552597.6554389764
1,2024-04-18 23:00:00,2024-04-15 23:00:00,497629.93,477893.1722613845,467424.25,506200.8809877695,505281.08014774264,506200.7085812474,452191.9390363216,503594.4054864474,427196.1020625,507652.3979375,458163.9484620658,554237.8135134733,456785.48294601345,553776.677349472,458163.8294411015,554237.5877213933
1,2024-04-17 00:00:00,2024-04-16 23:00:00,478357.37,479405.52365511825,479820.5,479081.94131248625,479917.56481112895,479081.93540294335,477333.9329691809,481477.11434105557,477281.10209375,482359.89790625,477298.1362568275,480865.746368145,477901.1682070629,481933.961415195,477298.14155773865,480865.7292481481
1,2024-04-17 01:00:00,2024-04-16 23:00:00,476044.5,478040.62656683096,476218.38,473100.51552238635,473816.406352253,473100.4968796027,472325.5598509387,483755.69328272325,473008.834,479427.916,465809.2463641879,480391.7846805848,466404.1626466391,481228.6500578669,465809.2364350995,480391.75732410594
1,2024-04-17 02:00:00,2024-04-16 23:00:00,467433.03,468686.5350411776,467679.88,460533.126092392,460917.5958620789,460533.0909505937,458049.5533759976,479323.5167063576,462072.95846875,473286.79153125,448709.7084996548,472356.54368512926,448641.14361712924,473194.04810702853,448709.6868554083,472356.4950457791
1,2024-04-17 03:00:00,2024-04-16 23:00:00,448829.47,450817.2512175656,453489.5,441385.67268500634,442138.93060999166,441385.62037412426,438399.47904491925,463235.023390212,446883.95109375,460095.04890625,428422.9760846316,454348.3692853811,428618.1350414268,455659.7261785565,428422.9678140549,454348.2729341936
1,2024-04-17 04:00:00,2024-04-16 23:00:00,428414.74,430480.831541907,429190.72,420547.28306587215,421698.950352409,420547.2160707385,417784.71942416497,443176.943659649,422047.819875,436333.617625,404481.10766292637,436613.45846881793,404986.42302764754,438411.4776771704,404481.1528778913,436613.2792635857
1,2024-04-17 05:00:00,2024-04-16 23:00:00,409435.16,409552.5328925227,405627.84,401626.8387135666,402989.17302426655,401626.7604854616,397007.2509829056,422097.81480213976,397219.32284375,414036.36465625,381325.2889378176,421928.3884893156,381964.94017730583,424013.40587122727,381325.3451025033,421928.17586841993
1,2024-04-17 06:00:00,2024-04-16 23:00:00,387821.01,388948.1709295496,386250.38,385951.93999029085,387468.7476347216,385951.85368972796,377359.0103375376,400537.3315215616,377612.65965625,394888.09034375,363828.75700017274,408075.12298040895,364422.61665611196,410514.8786133313,363828.8241246397,408074.88325481623
1,2024-04-17 07:00:00,2024-04-16 23:00:00,374037.4,375376.1837011385,372116.22,374863.11726631544,375892.17348065856,374863.0264948813,365261.7967102321,385490.57069204486,363210.6905625,381021.7469375,351992.3959123472,397733.8386202837,351890.388241878,399893.9587194391,351992.4739316173,397733.57905814535
1,2024-04-17 08:00:00,2024-04-16 23:00:00,366223.18,366191.8800312481,364298.8,368518.4468985051,369643.1441265385,368518.3556825498,356117.2997263184,376266.4603361778,353964.84465625,374632.78034375,345867.2134623479,391169.68033466226,346093.6065780791,393192.68167499785,345867.3015801969,391169.40978490276
1,2024-04-17 09:00:00,2024-04-16 23:00:00,363993.31,362276.63150879275,360462.03,368936.26165725617,371023.0425064381,368936.1753362294,350798.74838890735,373754.51462867815,350284.90684375,370639.15565625,348784.45814661647,389088.06516789587,350233.92693809886,391812.15807477734,348784.5567831135,389087.79388934525
1,2024-04-17 10:00:00,2024-04-16 23:00:00,370615.5,367370.5081189709,365562.84,377484.8706257753,379376.1749558562,377484.7916719989,354547.0881068363,380193.9281311055,356322.188625,374803.498875,363509.26507019607,391460.47618135455,364689.9164828023,394062.43342891004,363509.3758683854,391460.2074756124
1,2024-04-17 11:00:00,2024-04-16 23:00:00,388852.39,381464.55348135816,382725.62,390268.630543804,391102.35808099,390268.5556336951,366037.1397470429,396891.9672156734,370589.6745,394861.5755,382243.06297785795,398294.1981097501,383327.42782811506,398877.2883338649,382243.07105049107,398294.0402168991
1,2024-04-17 12:00:00,2024-04-16 23:00:00,407456.83,401952.74793998327,401441.8,403537.5592098835,403679.43863616517,403537.48512442445,386325.42586519476,417580.0700147718,388160.96028124995,414722.66471875005,387959.9341389474,419115.1842808196,387473.261042412,419885.6162299183,387959.86994545127,419115.10030339763
1,2024-04-17 13:00:00,2024-04-16 23:00:00,418290.52,416785.76328495925,413787.62,415502.93328973156,415631.55806789035,415502.8580186283,405408.10198222083,428163.42458769766,404319.60203125,423255.64796875,399590.2711884808,431415.59539098234,399721.3682172182,431541.7479185625,399590.0375000579,431415.67853719875
1,2024-04-17 14:00:00,2024-04-16 23:00:00,427230.54,426844.83606318885,421879.56,426304.2700552429,426505.1095528897,426304.19229616516,416321.43441377615,437368.23771260155,413986.31221875,429772.81278125,411211.7719171893,441396.76819329645,411576.378147739,441433.84095804044,411211.51388905605,441396.87070327427
1,2024-04-17 15:00:00,2024-04-16 23:00:00,435516.59,433040.38404336415,430587.94,435857.12543388817,436126.08154237235,435857.04495458753,420733.4173822167,445347.35070451157,422267.72109375003,438908.15390624997,420718.98451419343,450995.2663535829,421068.46823826904,451183.6948464757,420718.7182067889,450995.3717023862
1,2024-04-17 16:00:00,2024-04-16 23:00:00,442738.27,438836.8808966715,438135.47,444064.51449885225,444367.0579034557,444064.4326055921,429466.70080630673,448207.06098703627,429998.5016875,446272.4358125,429076.4044754507,459052.6245222538,429842.88429778564,458891.23150912573,429076.1670266731,459052.69818451116
1,2024-04-17 17:00:00,2024-04-16 23:00:00,449234.43,443142.1562233795,444017.62,451427.0115549699,451328.3813245661,451426.93022278236,431531.88190683123,454752.43053992774,437372.75484375,450662.49515625,438305.42539755994,464548.5977123798,438238.4557151587,464418.30693397345,438305.2057326967,464548.65471286804
1,2024-04-17 18:00:00,2024-04-16 23:00:00,456448.77,448465.88597141154,447840.34,458065.73251054814,457807.8027563038,458065.6529481661,435234.1092764936,461697.6626663295,440839.18603125,454841.50146875,443337.86300290923,472793.60201818706,442518.4735938383,473097.13191876933,443337.90186300286,472793.4040333294
1,2024-04-17 19:00:00,2024-04-16 23:00:00,464272.06,454599.90543350467,454341.03,464647.3027983639,465096.1027593333,464647.2260741497,443274.73063720926,465925.0802298001,449224.85865625,459457.20384375,446860.5692100322,482434.03638669563,447024.06523631554,483168.1402823511,446860.6114523745,482433.84069592494
1,2024-04-17 20:00:00,2024-04-16 23:00:00,471414.92,462557.5831550675,459399.03,472698.4050539886,473133.6301667491,472698.3324797369,449180.1705751561,475934.99573497893,446486.2436875,472311.8188125,450461.94936414174,494934.8607438355,450744.49473145395,495522.7656020443,450461.9985591519,494934.6664003219
1,2024-04-17 21:00:00,2024-04-16 23:00:00,477743.19,469569.1637208834,467107.12,480262.9363476191,480193.26076363324,480262.86739061563,449633.9707955079,489504.35664625897,449225.9684375,484988.2815625,455424.92295674176,505100.94973849645,454984.99262979766,505401.5288974688,455425.0656149987,505100.66916623263
1,2024-04-17 22:00:00,2024-04-16 23:00:00,481373.77,475300.918186021,473666.78,485637.5853509263,485738.32056240016,485637.5178249273,450475.2566391823,500126.5797328597,449611.284125,497722.278375,456084.86495471845,515190.3057471342,455670.7635926161,515805.87753218424,456085.01117525715,515190.0244745974
1,2024-04-17 23:00:00,2024-04-16 23:00:00,483187.81,480884.89320518513,476371.7,488313.52655247255,488874.5512334462,488313.456509835,455053.4447130423,506716.34169732797,454702.48959375,498040.88540625,456194.4118292896,520432.6412756556,456151.07050946046,521598.03195743205,456194.56106153346,520432.35195813666
1,2024-04-18 00:00:00,2024-04-16 23:00:00,480434.66,480825.2947284671,472536.4,486497.52326498646,486741.78386604734,486497.4525830016,455552.36546667083,506098.2239902634,454330.70065625,490742.11184375,454947.57313216204,518047.4733978109,454871.5178193493,518612.04991274537,454947.708600184,518047.19656581915
1,2024-04-18 01:00:00,2024-04-16 23:00:00,478477.82,479198.17316223454,471002.38,478427.03956564964,478271.87816168094,478426.967911968,458006.14101148414,500390.20531298494,455788.44003125,486216.30996875,448296.05931307154,508558.0198182278,448282.7043509514,508261.05197241047,448296.1650545641,508557.77076937194
1,2024-04-18 02:00:00,2024-04-16 23:00:00,469996.43,474784.616711966,467546.03,464061.2467758681,463942.85276090476,464061.1730140873,450554.23297425994,499015.00044967205,450136.580625,484955.481875,435614.30908811284,492508.1844636234,435219.4381022919,492666.2674195176,435614.35531508987,492507.99071308476
1,2024-04-18 03:00:00,2024-04-16 23:00:00,451122.18,461918.9393890981,457119.53,445523.4949493327,445788.9028414448,445523.41885278816,441402.88998247863,482434.98879571754,440664.38678125,473574.67571875,423770.79879155697,467276.1911071084,424076.85950374306,467500.9461791466,423770.83691211697,467276.00079345936
1,2024-04-18 04:00:00,2024-04-16 23:00:00,428419.16,441256.9005919943,437071.22,425431.2855106153,426293.64182995993,425431.20783968514,422784.1247235221,459729.67646046646,423142.4725625,450999.9649375,407359.0224520844,443503.54856914614,408554.4321366767,444032.8515232432,407359.19074595475,443503.22493341553
1,2024-04-18 05:00:00,2024-04-16 23:00:00,408031.27,421736.6097749871,415576.9,406442.10046883655,407537.53882953007,406442.02277210465,405557.82091115613,437915.39863881806,405204.202,425949.6105,381772.97996730934,431111.22097036376,382605.7521373947,432469.32552166545,381773.1846715122,431110.8608726971
1,2024-04-18 06:00:00,2024-04-16 23:00:00,390903.37,400915.54295383184,394396.44,390439.56494508806,391274.65329053206,390439.48878476705,390731.7567042756,411099.3292033881,384706.245375,404086.629625,361526.99694934854,419352.1329408276,361836.8270262864,420712.47955477773,361527.2184086981,419351.759160836
1,2024-04-18 07:00:00,2024-04-16 23:00:00,377005.2,384071.8651391832,378018.7,378661.2896306684,379532.118648913,378661.217125891,376476.85912175203,391666.87115661433,369286.66374999995,386750.71125000005,347654.6378523949,409667.941408942,347907.2359797814,411157.00131804455,347654.87467056693,409667.5595812151
1,2024-04-18 08:00:00,2024-04-16 23:00:00,368093.49,373794.5925136634,367858.16,372729.36059055285,374073.6644078343,372729.2942968863,363741.0411208825,383848.1439064443,360314.5848125,375401.7276875,341311.99095517164,404146.73022593406,342022.7359828186,406124.59283285006,341312.2420632101,404146.34653056256
1,2024-04-18 09:00:00,2024-04-16 23:00:00,366345.21,369666.40338955837,365504.3,373699.37573298457,375248.1760918053,373699.316175804,357375.2926801073,381957.51409900945,357308.90287499997,373699.72212500003,342426.3668911945,404972.3845747747,343731.2581631334,406765.09402047715,342426.6104090768,404972.0219425313
1,2024-04-18 10:00:00,2024-04-16 23:00:00,372973.44,372368.044228746,371008.97,380810.49790774356,381831.75781001284,380810.4435977074,359349.19222199544,385386.8962354965,360523.65353125,381494.28396875,353408.65319214517,408212.34262334194,354267.2009990749,409396.3146209508,353408.90557705425,408211.9816183605
1,2024-04-18 11:00:00,2024-04-16 23:00:00,391435.81,385701.34702257335,386742.6,391541.18691231776,391840.2191317321,391541.1349244368,370968.0643239902,400434.6297211565,374730.76746875,398754.42003125,376432.9483324256,406649.4254922099,376591.53487474687,407088.9033887174,376433.17100726574,406649.09884160786
1,2024-04-18 12:00:00,2024-04-16 23:00:00,412457.33,404991.23848836875,404193.1,403602.4366165393,403486.51198682,403602.38345068425,387189.85912889097,422792.61784784653,392562.47968750005,415823.70781249995,383554.53813926165,423650.335093817,383377.555799067,423595.46817457303,383554.5037728117,423650.26312855683
